DATE_TIME_STAMP_Begin,DATE_TIME_STAMP_End,EVENT_ROW_ID_Begin,EVENT_ROW_ID_End,FO_ROW_ID,ResTk,USER_ID_Begin,USER_ID_End,WBS
2022-11-05 15:05:39,2022-11-05 18:05:37,946716083,946746316,4926,N/a,verhoevj,verhoevj,36003/36503
2022-11-05 14:07:02,2022-11-05 18:14:27,946709523,946751652,10907,N/a,pavlov38,pavlov38,39320/36502
2022-11-05 18:49:08,2022-11-05 21:11:48,946756720,946774090,938,4167782,raymaek,raymaek,31399/00039
2022-11-05 22:47:56,2022-11-06 01:35:54,946780765,946797318,20579,N/a,vdstaey,vdstaey,39320/36502
2022-11-05 22:55:04,2022-11-06 03:44:28,946781742,946806245,4926,N/a,dusar,dusar,43001/01666
2022-11-06 01:36:30,2022-11-06 04:44:53,946797325,946811478,20568,N/a,vdstaey,vdstaey,39320/36502
2022-11-06 04:45:18,2022-11-06 06:04:13,946811503,946816917,4926,N/a,vdstaey,vdstaey,39320/36502
2022-11-05 18:19:05,2022-11-06 06:04:29,946752941,946816925,10907,N/a,vdstaey,rutkow29,39320/36502
2022-11-06 08:54:17,2022-11-06 10:17:17,946837820,946846946,264,N/a,gomezg80,gomezg80,39424/01222
2022-11-06 08:55:34,2022-11-06 10:57:16,946837882,946849878,13809,4168643,le27,le27,31199/30079
2022-11-06 10:25:20,2022-11-06 11:32:16,946847411,946853495,3846,N/a,bangel19,bangel19,39422/01224
2022-11-06 13:00:53,2022-11-06 14:33:46,946864044,946870855,13810,4168646,le27,le27,31199/30079
2022-11-06 06:46:11,2022-11-06 16:23:59,946818577,946882677,20579,N/a,peeter11,peeter11,36003/36502
2022-11-06 11:32:27,2022-11-06 16:44:06,946853541,946884436,12107,4168637,vbelle62,vbelle62,36003/01224
2022-11-06 13:16:30,2022-11-06 17:04:49,946865004,946886791,20568,N/a,pavlov38,peeter11,39320/36502
2022-11-06 07:35:49,2022-11-06 17:42:33,946827169,946891100,10907,N/a,verhoevj,peeter11,36003/36503
2022-11-06 20:02:34,2022-11-06 20:26:59,946927767,946930474,20568,N/a,rutkow29,rutkow29,39320/36502
2022-11-06 22:00:29,2022-11-07 04:09:50,946935240,946962095,1073,4167788,raymaek,1f8psvc,31399/00039
2022-11-06 12:28:34,2022-11-07 06:10:45,946860436,946966884,4926,N/a,dusar,vdstaey,43013/97275
2022-10-31 10:48:22,2022-11-07 06:46:35,945439346,946968768,5266,4166848,bhatia92,1f8psvc,31499/01490
2022-11-04 09:02:04,2022-11-07 08:55:47,946384777,946988893,13055,4167468,goovae19,goovae19,31199/01617
2022-11-07 09:30:09,2022-11-07 09:30:28,946992554,946992668,3940,4168423,carval53,carval53,30990/32063
2022-11-07 09:03:39,2022-11-07 09:37:20,946989512,946994217,3884,N/a,vdepauw,vdepauw,41603/41380
2022-11-03 02:38:58,2022-11-07 09:47:35,946013407,946996450,24322,4166401,pauluss,drijboom,42199/00160
2022-11-07 07:04:29,2022-11-07 09:57:48,946971504,946999977,4926,4166525,dvriendt,beirnaer,32299/00013
2022-11-07 09:01:55,2022-11-07 09:58:25,946989335,947000158,12949,4168280,talmel16,talmel16,31499/00432
2022-11-07 08:21:19,2022-11-07 10:08:24,946985699,947002934,13809,4167135,wouter12,maessc90,31199/30079
2022-11-07 08:21:38,2022-11-07 10:08:54,946985704,947003167,13810,4167136,wouter12,maessc90,31199/30079
2022-11-07 09:21:00,2022-11-07 10:09:44,946991397,947003508,8907,4168387,nedelj21,1f8psvc,36004/01224
2022-11-07 07:12:38,2022-11-07 10:16:25,946973705,947004852,4806,4168213,dara85,dara85,31499/00379
2022-11-07 09:54:31,2022-11-07 10:23:00,946998799,947006141,4673,4168514,rupp93,rupp93,97406/01934
2022-11-07 08:26:43,2022-11-07 10:41:39,946986479,947010346,8133,4167400,wouter12,wouter12,31199/30079
2022-11-07 09:57:08,2022-11-07 10:43:39,946999692,947010649,14466,4168289,vallat65,vallat65,98601/31507
2022-11-07 08:55:52,2022-11-07 10:52:27,946988894,947012040,13055,4168475,goovae19,goovae19,31199/00650
2022-11-07 10:22:33,2022-11-07 11:11:33,947006007,947019909,2003,N/a,engelen,engelen,98601/31507
2022-11-07 11:29:57,2022-11-07 12:06:25,947024595,947033135,21501,4168527,chan63,chan63,32399/32869
2022-11-07 09:58:00,2022-11-07 12:11:44,947000057,947034089,4926,4166517,beirnaer,beirnaer,32299/00013
2022-11-07 10:35:55,2022-11-07 12:14:06,947008470,947034439,4673,4168765,tsvetani,tsvetani,38199/01838
2022-11-07 08:02:15,2022-11-07 13:45:05,946983948,947053671,20579,N/a,claeseng,claeseng,32005/01718
2022-11-07 12:20:44,2022-11-07 13:46:45,947035560,947054012,4926,N/a,dutrow20,dutrow20,39320/36502
2022-11-07 11:21:03,2022-11-07 14:11:26,947022780,947059381,8487,4168369,claes23,pena,30990/32063
2022-11-07 14:07:22,2022-11-07 14:52:03,947058723,947068484,4926,N/a,konecn85,konecn85,32299/01899
2022-11-07 07:15:11,2022-11-07 14:52:57,946974091,947068658,3860,4168613,gompou79,gompou79,32299/31838
2022-11-07 06:50:10,2022-11-07 15:04:25,946969199,947072144,10087,4168577,pittev,gompou79,38199/00432
2022-11-07 14:18:43,2022-11-07 15:10:02,947060876,947074207,4673,4168896,vais,vais,97700/01345
2022-11-07 14:11:45,2022-11-07 15:11:40,947059428,947074506,8487,4168245,pena,pena,98600/01847
2022-11-07 12:53:34,2022-11-07 15:28:40,947039106,947079675,6277,4168692,jeon73,vanbel53,30990/32063
2022-11-07 13:14:43,2022-11-07 15:42:14,947042659,947082524,3975,4166921,vdpeer,vdpeer,32099/01506
2022-11-07 13:10:01,2022-11-07 15:43:52,947041322,947082897,24044,N/a,goovae19,goovae19,36003/36502
2022-11-07 14:06:56,2022-11-07 16:00:17,947058702,947087487,24493,4168770,dith82,dith82,36026/01967
2022-11-07 15:06:08,2022-11-07 16:32:05,947072706,947096728,4926,4168378,janard53,janard53,00999/00505
2022-11-07 15:30:35,2022-11-07 16:44:11,947079868,947099236,13589,4168810,chen70,chen70,38199/01132
2022-11-07 12:49:54,2022-11-07 17:06:00,947038403,947104556,9290,4168310,ghosh40,ghosh40,98500/01852
2022-11-07 15:24:48,2022-11-07 17:20:08,947078300,947107841,4419,4167372,wysock13,wysock13,97401/00942
2022-11-07 16:53:04,2022-11-07 17:28:30,947100420,947109503,4926,N/a,derudd92,derudd92,39320/36502
2022-11-07 15:28:58,2022-11-07 17:53:42,947079687,947124134,6277,4162658,vanbel53,vanbel53,31199/00650
2022-11-07 14:09:07,2022-11-07 18:15:57,947058892,947138365,20579,N/a,vrebos45,vrebos45,39320/36502
2022-11-07 16:46:05,2022-11-07 18:22:16,947099609,947142324,3822,N/a,vdveld25,vdveld25,39424/01224
2022-11-07 16:51:23,2022-11-07 19:10:30,947100244,947159608,9666,4168556,feurpr61,feurpr61,31199/02273
2022-11-07 16:36:50,2022-11-07 19:21:55,947097987,947162160,16067,4168518,agiann70,agiann70,31299/01284
2022-11-07 15:05:52,2022-11-07 20:15:18,947072582,947171020,13186,4168707,vdweeg61,vdweeg61,38199/01284
2022-11-07 20:48:52,2022-11-07 21:12:20,947176634,947179889,9290,4168630,han41,han41,36671/01224
2022-11-07 20:33:31,2022-11-07 21:53:39,947173788,947187951,20579,N/a,vrebos45,vrebos45,39320/36502
2022-11-07 18:54:28,2022-11-07 22:30:46,947157541,947194988,4926,N/a,konecn85,michal78,98300/14175
2022-11-07 22:31:33,2022-11-07 23:53:59,947195198,947210226,4926,N/a,michal78,michal78,39320/36502
2022-11-07 20:59:43,2022-11-08 00:04:06,947177717,947210923,3860,4169181,gooris43,cooman32,32299/01959
2022-11-08 02:32:58,2022-11-08 03:00:30,947226750,947230218,4926,N/a,michal78,michal78,39320/36502
2022-11-08 03:26:11,2022-11-08 04:46:40,947231629,947244541,5443,N/a,subedi56,subedi56,39320/36502
2022-11-07 18:51:28,2022-11-08 05:14:13,947156269,947248206,20374,N/a,bangel19,rimbol44,43001/43181
2022-11-07 09:30:46,2022-11-08 06:23:05,946992731,947256504,3940,4168423,carval53,1f8psvc,30990/32063
2022-11-07 21:56:56,2022-11-08 07:09:28,947188361,947261796,20579,N/a,vdstaey,billin72,39320/36502
2022-11-07 20:18:03,2022-11-08 07:10:22,947171519,947261834,10206,4168083,hofman72,vanoost,31199/31247
2022-11-08 06:11:20,2022-11-08 07:55:26,947255709,947269681,4926,4166477,engelen,engelen,37004/37141
2022-11-07 09:45:42,2022-11-08 08:00:07,946995906,947270551,14921,N/a,casill80,vhumbe97,39320/36502
2022-11-08 07:23:36,2022-11-08 08:19:40,947263805,947273351,695,4168764,wellens,1f8psvc,32299/00352
2022-11-08 08:12:05,2022-11-08 08:28:47,947272556,947274092,13809,4167928,jacobs41,jacobs41,31199/01513
2022-11-08 08:11:54,2022-11-08 08:28:59,947272510,947274097,13810,4167929,jacobs41,jacobs41,31199/01513
2022-11-07 10:53:42,2022-11-08 08:36:15,947012425,947274566,14466,4168322,paolil45,demand38,31199/01988
2022-11-08 07:26:53,2022-11-08 09:20:59,947264455,947279710,3884,4168733,ripj,ripj,32005/01784
2022-11-08 08:05:37,2022-11-08 09:24:19,947271680,947279868,20579,N/a,billin72,billin72,39320/36502
2022-11-08 08:36:19,2022-11-08 09:59:17,947274569,947286698,14466,4168416,demand38,vallat65,31199/31021
2022-11-08 09:01:50,2022-11-08 10:20:56,947276996,947291852,5443,4168796,maes72,maes72,98300/14175
2022-10-31 10:41:26,2022-11-08 10:35:11,945438182,947296881,736,4167165,groven85,1f8psvc,31499/00880
2022-11-08 10:13:27,2022-11-08 10:52:34,947290841,947302229,9666,4168849,vallat65,vallat65,98601/31507
2022-11-08 10:24:44,2022-11-08 10:59:42,947292989,947306396,16067,4168653,dekkers,devul,31499/01284
2022-11-08 11:21:53,2022-11-08 11:57:26,947317955,947326710,23988,4168880,sinha70,sinha70,31499/00379
2022-11-08 07:59:58,2022-11-08 12:04:58,947270465,947329089,4926,4166526,dvriendt,dutrow20,32299/00013
2022-11-08 11:17:51,2022-11-08 12:20:04,947315817,947332051,9666,4169066,puliya38,puliya38,37093/02178
2022-11-08 09:53:51,2022-11-08 13:01:28,947285208,947339506,20579,N/a,claeseng,claeseng,37299/01841
2022-11-08 11:38:09,2022-11-08 13:08:41,947321980,947340690,8487,4168620,dubey63,claes23,30990/01658
2022-11-08 09:07:05,2022-11-08 13:16:06,947277701,947341604,21339,N/a,canga29,canga29,31199/01391
2022-11-08 10:34:54,2022-11-08 13:43:41,947296799,947349018,5635,4168136,mingar54,gooris43,32099/01821
2022-11-08 08:13:30,2022-11-08 13:52:21,947272689,947353194,9290,N/a,ghosh40,ghosh40,98500/01852
2022-11-08 12:05:12,2022-11-08 13:56:50,947329095,947354032,4926,N/a,dutrow20,maes72,39320/36502
2022-11-08 13:57:04,2022-11-08 14:11:35,947354180,947365718,4926,4166478,maes72,maes72,37004/37141
2022-11-08 06:58:58,2022-11-08 14:15:13,947260696,947367531,13186,4169075,pittev,dewild34,31399/31519
2022-11-08 10:39:46,2022-11-08 14:32:54,947298001,947373014,20891,4169135,puttar77,puttar77,32005/01675
2022-11-08 14:00:46,2022-11-08 14:57:19,947359459,947382332,79,4169060,rahmat49,rahmat49,30990/32063
2022-11-08 10:10:55,2022-11-08 14:57:23,947290553,947382356,14921,N/a,casill80,martin29,39320/36502
2022-11-08 13:59:20,2022-11-08 15:07:55,947359190,947383839,20579,N/a,konecn85,vrebos45,31012/01084
2022-11-08 12:26:50,2022-11-08 15:39:16,947333115,947396036,3860,4169051,gompou79,werion23,36003/36503
2022-11-08 12:42:52,2022-11-08 15:50:32,947335949,947398512,24493,4168776,dith82,dith82,98600/31827
2022-11-08 13:47:19,2022-11-08 15:55:29,947350933,947399608,16306,4166713,segers56,wysock13,97401/00942
2022-11-08 14:23:54,2022-11-08 16:24:22,947370439,947408507,9290,4169106,patil20,patil20,36671/01221
2022-11-08 11:49:18,2022-11-08 16:30:37,947325340,947409417,7633,4168915,rastog28,rastog28,30990/32063
2022-11-08 16:03:17,2022-11-08 17:11:00,947403660,947420554,19200,4169039,choudh58,choudh58,98850/02081
2022-11-08 15:09:18,2022-11-08 17:28:22,947384535,947423779,20579,N/a,vrebos45,vrebos45,39320/36502
2022-11-08 14:57:51,2022-11-08 18:28:43,947382367,947453620,14921,N/a,martin29,martin29,42199/00160
2022-11-08 16:59:43,2022-11-08 18:32:28,947419002,947454336,4926,4166518,beirnaer,beirnaer,32299/00013
2022-11-08 18:34:13,2022-11-08 19:48:41,947454450,947463979,4926,4166480,redants,redants,31029/01811
2022-11-07 14:40:15,2022-11-08 21:33:26,947066014,947485954,12927,4168631,jussot18,ersekf98,36056/36502
2022-11-08 19:49:52,2022-11-08 21:52:11,947464112,947488585,10907,N/a,konecn85,sainch77,38199/02252
2022-11-08 18:58:56,2022-11-08 21:55:44,947457903,947489029,20579,N/a,vrebos45,vrebos45,39320/36502
2022-11-08 17:59:43,2022-11-09 01:13:03,947442570,947517605,23988,4169444,kramac15,demesm55,30990/32063
2022-11-08 21:59:13,2022-11-09 01:35:49,947489474,947521178,20579,N/a,subedi56,subedi56,39320/36502
2022-11-08 21:52:28,2022-11-09 01:47:05,947488628,947523318,10907,N/a,sainch77,sainch77,39320/36502
2022-11-08 07:10:08,2022-11-09 02:38:59,947261830,947529843,7554,4169001,vanoost,willem81,98850/98097
2022-11-08 19:53:15,2022-11-09 04:23:08,947465650,947538251,4926,N/a,konecn85,michal78,98300/14175
2022-11-09 02:53:30,2022-11-09 05:49:22,947530615,947547801,10907,N/a,subedi56,subedi56,39320/36502
2022-11-09 02:28:26,2022-11-09 06:03:40,947529057,947549243,20579,N/a,vdstaey,sainch77,39320/36502
2022-11-09 04:48:41,2022-11-09 06:05:46,947541817,947549339,5443,N/a,vdstaey,vdstaey,39320/36502
2022-11-09 06:16:31,2022-11-09 07:21:20,947550359,947561248,4926,4166544,engelen,engelen,31029/01811
2022-11-09 07:00:10,2022-11-09 09:05:24,947557790,947585379,10996,4169200,drent34,goncal36,31199/31811
2022-11-09 06:25:32,2022-11-09 09:22:24,947551658,947587495,10907,N/a,dutrow20,dutrow20,39320/36502
2022-11-09 06:33:00,2022-11-09 09:25:03,947553070,947588401,4673,4169250,maes72,maes72,98300/14175
2022-11-09 08:13:56,2022-11-09 09:53:46,947574589,947596029,13809,4167137,maessc90,maessc90,31199/30079
2022-11-09 08:51:50,2022-11-09 09:55:05,947583265,947596416,7053,4169467,kenens78,kenens78,31199/00653
2022-11-09 07:49:52,2022-11-09 10:01:44,947568708,947597643,5065,4168758,wellens,wellens,32299/01899
2022-11-09 09:13:50,2022-11-09 10:45:49,947586371,947612415,16067,4169507,soulie26,soulie26,31499/00640
2022-11-09 10:27:34,2022-11-09 10:47:14,947605425,947612666,8487,4169306,tielens,tielens,36003/01225
2022-11-08 13:30:09,2022-11-09 11:01:56,947346358,947616739,20573,4168557,naqvi66,mingar54,31199/01988
2022-11-09 09:47:12,2022-11-09 11:22:53,947594736,947625339,4673,4169313,willegem,willegem,97401/01743
2022-11-09 09:54:00,2022-11-09 11:51:40,947596093,947637450,13809,4169468,maessc90,cloost23,31199/30079
2022-11-09 10:28:56,2022-11-09 11:56:30,947606204,947639384,5443,N/a,maes72,maes72,98300/01618
2022-11-09 08:28:33,2022-11-09 11:58:03,947576373,947639871,24044,N/a,goovae19,goovae19,31199/01918
2022-11-09 11:02:42,2022-11-09 11:58:34,947616963,947640019,9666,N/a,puliya38,puliya38,37093/02178
2022-11-09 08:56:02,2022-11-09 11:58:37,947584547,947640051,24493,4169373,lai86,lai86,37092/02174
2022-11-09 09:24:50,2022-11-09 11:59:14,947588354,947640341,15206,N/a,casill80,casill80,39320/36502
2022-11-09 10:12:48,2022-11-09 12:10:46,947600892,947649270,4926,4168842,dvriendt,dvriendt,32299/00013
2022-11-09 10:53:06,2022-11-09 12:16:07,947613853,947650088,8487,4169258,pena,claes23,98600/01847
2022-11-09 11:43:49,2022-11-09 12:21:56,947633461,947650813,4673,4166458,vais,vais,97401/01743
2022-11-09 11:52:16,2022-11-09 13:02:10,947637611,947657816,10206,4168709,cloost23,cloost23,31199/30079
2022-11-09 06:26:18,2022-11-09 13:33:02,947551868,947663967,20579,N/a,sterke41,claeseng,39320/36502
2022-11-09 09:58:20,2022-11-09 13:40:29,947597105,947665092,6277,4169252,stokhof,stokhof,30990/02249
2022-11-09 12:16:36,2022-11-09 13:49:44,947650143,947666407,4926,N/a,dutrow20,dutrow20,39320/36502
2022-11-09 13:06:41,2022-11-09 14:15:08,947658683,947673204,1249,4169500,homkar65,rastog28,30990/32063
2022-11-09 13:54:02,2022-11-09 14:29:25,947667043,947677200,4926,4166546,redants,redants,43001/01666
2022-11-09 11:01:24,2022-11-09 15:04:35,947616427,947686104,12955,4169377,chowri97,chowri97,31199/01988
2022-11-09 15:06:20,2022-11-09 15:10:02,947686592,947687742,20556,N/a,sebai,sebai,32399/30027
2022-11-09 12:49:13,2022-11-09 15:50:31,947654703,947700698,24493,4168781,dith82,dith82,98600/31827
2022-11-09 14:13:22,2022-11-09 16:06:01,947671838,947705522,4673,4169521,cochet,cochet,32299/00013
2022-11-09 14:50:22,2022-11-09 16:12:15,947682842,947707086,9666,4169431,vallat65,vallat65,98601/31507
2022-11-09 11:58:36,2022-11-09 16:19:33,947640039,947710040,24044,4169799,goovae19,goovae19,31199/01617
2022-11-09 11:03:03,2022-11-09 16:26:26,947617081,947713540,6653,4169339,graulus,grgac93,32005/01717
2022-11-09 15:04:19,2022-11-09 16:33:04,947686043,947714951,16067,4169087,agiann70,agiann70,31299/01284
2022-11-09 15:12:46,2022-11-09 16:51:35,947688444,947721449,12107,4169757,vbelle62,vbelle62,36003/01224
2022-11-09 14:38:16,2022-11-09 18:07:56,947679272,947751168,4926,4166899,beirnaer,beirnaer,32299/00013
2022-11-09 15:12:48,2022-11-09 18:21:32,947688449,947755845,6277,4169520,rastog28,andriesf,30990/32063
2022-11-09 16:51:47,2022-11-09 18:28:59,947721501,947757394,13809,4168294,hofman72,wouter12,31199/30079
2022-11-09 13:56:00,2022-11-09 18:33:48,947667150,947758052,14921,N/a,martin29,martin29,42199/00160
2022-11-09 14:12:19,2022-11-09 19:10:57,947671528,947766656,3860,4169305,gooris43,gooris43,98300/14175
2022-11-09 18:14:23,2022-11-09 19:21:54,947752678,947767767,21934,4169947,janard53,janard53,38199/01952
2022-11-09 19:23:38,2022-11-09 20:00:20,947767928,947773129,9588,4169958,janard53,janard53,00999/00505
2022-11-09 20:02:41,2022-11-09 20:43:06,947773494,947778550,4926,4169945,janard53,janard53,32299/01084
2022-11-09 14:22:48,2022-11-09 21:50:10,947675621,947787638,20579,N/a,vrebos45,konecn85,39320/36502
2022-11-09 14:45:39,2022-11-09 22:00:36,947681881,947789542,3847,N/a,bangel19,bangel19,39422/01221
2022-11-09 11:02:01,2022-11-09 22:13:51,947616767,947791851,20573,4168793,mingar54,willem81,31199/00653
2022-11-09 14:16:05,2022-11-09 22:21:07,947673373,947792901,22978,4169539,vdweeg61,sen14,98600/00962
2022-11-09 15:04:58,2022-11-09 22:23:35,947686217,947793238,12955,4169019,chowri97,verbee16,31199/01988
2022-11-09 15:13:00,2022-11-09 22:40:17,947688534,947795855,22450,4169760,vbelle62,verbee16,36003/01224
2022-11-09 15:42:24,2022-11-09 23:04:18,947698468,947800062,23988,4169329,kramac15,demesm55,30990/32063
2022-11-09 09:41:52,2022-11-09 23:17:05,947592899,947802345,10087,4169437,gompou79,verbee16,36003/36503
2022-11-09 09:33:02,2022-11-09 23:58:52,947590567,947808917,13686,4169104,liang13,liang13,30990/32063
2022-11-09 23:15:31,2022-11-10 00:40:35,947802132,947810601,4926,N/a,michal78,michal78,39320/36502
2022-11-09 22:08:20,2022-11-10 00:52:49,947790937,947811731,5443,N/a,vdstaey,vdstaey,39320/36502
2022-11-10 00:40:52,2022-11-10 01:40:48,947810604,947816922,4926,N/a,michal78,michal78,39320/36502
2022-11-09 17:06:09,2022-11-10 01:55:58,947726771,947819347,16067,4169094,perezl56,martin47,43900/02205
2022-11-09 22:06:57,2022-11-10 02:08:49,947790806,947821828,20579,N/a,subedi56,subedi56,39320/36502
2022-11-10 03:33:02,2022-11-10 05:30:23,947830549,947843910,5443,N/a,subedi56,subedi56,39320/36502
2022-11-10 05:34:19,2022-11-10 06:38:00,947844463,947851625,20579,N/a,vdstaey,dutrow20,39320/36502
2022-11-10 06:19:12,2022-11-10 07:07:21,947850141,947855493,4926,4167155,engelen,dvriendt,44999/02213
2022-11-10 07:07:35,2022-11-10 08:04:39,947855553,947865614,4926,4168843,dvriendt,dvriendt,32299/00013
2022-11-10 06:59:22,2022-11-10 09:06:31,947854374,947873447,7554,4169853,baudem,baudem,31199/01920
2022-11-10 08:08:00,2022-11-10 09:22:42,947866024,947876097,20579,N/a,billin72,billin72,39320/36502
2022-11-10 06:33:14,2022-11-10 10:00:51,947851179,947885735,7053,4170009,pittev,pittev,38199/01284
2022-11-10 10:08:39,2022-11-10 10:09:50,947887947,947888834,13186,4169227,sugawa19,sugawa19,31399/01183
2022-11-10 10:12:41,2022-11-10 10:13:03,947889378,947889438,938,4169517,heylen,heylen,31399/00039
2022-11-10 07:58:56,2022-11-10 10:25:24,947864900,947891849,13809,4167671,maessc90,maessc90,31199/30079
2022-11-10 07:58:29,2022-11-10 10:25:33,947864879,947891893,13810,4167672,maessc90,maessc90,31199/30079
2022-11-10 10:15:38,2022-11-10 10:50:15,947889898,947900716,3975,4169283,jmesse,jmesse,32099/01506
2022-11-10 10:00:13,2022-11-10 11:21:00,947885422,947908537,3840,4169985,jamieson,jamieson,98300/01535
2022-11-10 07:50:28,2022-11-10 11:27:19,947864085,947911576,10087,4170026,gompou79,gompou79,36003/36503
2022-11-10 09:41:20,2022-11-10 11:51:37,947880260,947918771,24493,4169932,dith82,dith82,36026/01967
2022-11-10 10:39:01,2022-11-10 11:54:48,947896461,947919487,5635,4169322,mingar54,mingar54,32099/01821
2022-11-10 10:16:45,2022-11-10 11:59:48,947890048,947920591,13686,4169255,popovici,popovici,38199/00561
2022-11-10 11:19:16,2022-11-10 12:02:48,947907821,947921186,9666,4169356,mandal97,mandal97,31199/01765
2022-11-10 11:58:56,2022-11-10 12:53:19,947920456,947931260,10206,4168710,cloost23,cloost23,31199/30079
2022-11-10 10:52:18,2022-11-10 12:59:26,947901409,947932282,4926,N/a,dutrow20,dutrow20,39320/36502
2022-11-10 12:04:47,2022-11-10 13:15:00,947921932,947937088,13589,4170098,chen70,chen70,38199/01132
2022-11-10 12:38:32,2022-11-10 13:38:15,947927766,947944296,15148,N/a,sterke41,sterke41,39320/36502
2022-11-10 09:47:24,2022-11-10 14:03:18,947882484,947950712,10447,4169645,koylan92,koylan92,42199/00160
2022-11-10 10:56:06,2022-11-10 14:13:29,947902523,947952312,16067,4168801,devul,devul,38199/01593
2022-11-10 10:20:14,2022-11-10 14:42:56,947890524,947959658,8598,N/a,hiro13,hiro13,32099/01084
2022-11-10 12:42:19,2022-11-10 14:46:25,947928941,947960826,24493,4168787,dith82,dith82,36026/01967
2022-11-10 10:16:16,2022-11-10 15:16:38,947890021,947970564,14921,N/a,martin29,1f8psvc,42199/00160
2022-11-10 15:04:15,2022-11-10 15:28:25,947966823,947974170,20556,4170070,arnou66,arnou66,30990/32063
2022-11-10 15:29:46,2022-11-10 16:05:47,947974533,947988843,20556,4169530,kenis,kenis,32005/01711
2022-11-10 10:13:20,2022-11-10 16:19:32,947889495,947994116,938,N/a,heylen,heylen,31399/00055
2022-11-10 15:13:02,2022-11-10 16:21:15,947969743,947994434,9290,4169110,jedidi64,jedidi64,36671/01221
2022-11-10 14:34:34,2022-11-10 17:05:24,947956969,948005719,23988,4169016,devul,devul,31499/02121
2022-11-10 15:11:38,2022-11-10 17:16:02,947969355,948007985,4673,4169920,willegem,willegem,97401/01743
2022-11-10 12:04:03,2022-11-10 17:19:03,947921708,948009361,13186,4169227,sugawa19,kalant21,31399/01183
2022-11-09 10:00:33,2022-11-10 17:21:57,947597474,948009816,10907,N/a,dutrow20,peeter11,39320/36502
2022-11-10 09:30:12,2022-11-10 17:26:44,947878336,948011779,20579,N/a,claeseng,rutkow29,31199/01956
2022-11-10 08:17:43,2022-11-10 18:31:53,947867349,948041917,12955,4168807,beral49,debout81,31199/01918
2022-11-10 17:01:16,2022-11-10 18:40:10,948004696,948043268,13809,4168300,wouter12,wouter12,31199/30079
2022-11-10 17:01:33,2022-11-10 18:40:33,948004718,948043483,13810,4168301,wouter12,wouter12,31199/30079
2022-11-10 16:56:50,2022-11-10 19:38:18,948002947,948053952,10448,4170101,impagn97,impagn97,42199/00160
2022-11-10 16:29:04,2022-11-10 20:15:29,947996148,948057472,21934,4170096,beggia74,debout81,31199/00653
2022-11-10 14:01:29,2022-11-10 20:47:38,947950078,948063105,7554,4169475,sun57,debout81,30990/32063
2022-11-10 19:14:46,2022-11-10 20:51:14,948050047,948064176,3733,4169983,han41,han41,36671/01224
2022-11-09 10:49:54,2022-11-10 20:55:03,947613189,948065301,20374,4169536,sneyers,bangel19,39422/01225
2022-11-10 17:22:02,2022-11-10 21:40:57,948009841,948075072,10907,4168874,peeter11,peeter11,38199/01490
2022-11-10 20:53:25,2022-11-10 21:45:41,948064805,948075685,4926,N/a,verhoevj,verhoevj,36003/36503
2022-11-10 19:14:18,2022-11-10 22:16:37,948049985,948079973,20568,N/a,rutkow29,rutkow29,39320/36502
2022-11-10 18:53:48,2022-11-10 22:53:25,948045703,948086651,3847,N/a,bangel19,1f8psvc,39422/01221
2022-11-10 23:05:12,2022-11-10 23:55:00,948090031,948098114,4926,N/a,michal78,michal78,39320/36502
2022-11-10 22:07:25,2022-11-11 01:03:37,948078254,948103170,10907,N/a,sainch77,sainch77,39320/36502
2022-11-10 22:00:59,2022-11-11 03:33:08,948077245,948116757,20579,N/a,vdstaey,vdstaey,39320/36502
2022-11-10 23:07:20,2022-11-11 05:43:31,948090540,948122349,20568,N/a,subedi56,subedi56,39320/36502
2022-11-11 02:15:15,2022-11-11 05:52:35,948112268,948122443,10907,N/a,sainch77,sainch77,39320/36502
2022-11-14 07:10:47,2022-11-14 09:12:45,948240741,948270708,938,4170258,raymaek,raymaek,31399/00039
2022-11-14 07:16:08,2022-11-14 09:12:55,948242611,948270741,4673,4170514,cochet,cochet,32299/00013
2022-11-14 08:37:25,2022-11-14 09:37:13,948265612,948280845,5443,4169845,maes72,maes72,37004/15017
2022-11-14 08:20:55,2022-11-14 09:45:34,948262047,948284084,13055,4170190,newman74,newman74,31199/01995
2022-11-14 08:58:11,2022-11-14 09:53:05,948268591,948286610,13809,4169284,lecocq91,lecocq91,31199/30079
2022-11-14 08:58:02,2022-11-14 09:53:09,948268582,948286632,13810,4169285,lecocq91,lecocq91,31199/30079
2022-11-14 06:50:06,2022-11-14 10:00:31,948235728,948289709,10907,N/a,peeter11,peeter11,39320/36502
2022-11-14 08:01:52,2022-11-14 10:02:18,948256684,948292665,4926,4167556,beirnaer,beirnaer,32299/00013
2022-11-14 06:27:54,2022-11-14 10:08:44,948232668,948294428,20568,N/a,rutkow29,rutkow29,39320/36502
2022-11-14 09:36:00,2022-11-14 10:21:39,948280402,948297444,24044,N/a,goovae19,goovae19,36003/36502
2022-11-10 17:30:11,2022-11-14 11:01:26,948013067,948309248,16067,4170013,perezl56,perezl56,43900/02205
2022-11-14 09:32:13,2022-11-14 11:22:49,948276839,948315408,4673,4170097,leruth67,leruth67,44999/01882
2022-11-14 10:09:41,2022-11-14 11:52:08,948294614,948324924,2020,4169840,nolmans,nolmans,32299/00978
